,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
137,"Koskematon (feat. Ellis)",Seksikäs-Suklaa,7398,https://open.spotify.com/track/41bmuC7c515HoMl1mbYAyf
138,"Live It Up - Official Song 2018 FIFA World Cup Russia","Nicky Jam",7298,https://open.spotify.com/track/4DnHUy01jEA4b5ydC3HgsT
139,"Taking A Walk","Trippie Redd",7255,https://open.spotify.com/track/4mHgYpuGHu99Mw69E83CP2
140,"More Than You Know","Axwell /\ Ingrosso",7240,https://open.spotify.com/track/6h5PAsRni4IRlxWr6uDPTP
141,"Tää On Se Maa","Pasi ja Anssi",7237,https://open.spotify.com/track/3v3K7xgKQahAml0BGjdIfY
142,"Wake Me Up - Radio Edit",Avicii,7219,https://open.spotify.com/track/4h8VwCb1MTGoLKueQ1WgbD
143,"Without You (feat. Sandro Cavazza)",Avicii,7203,https://open.spotify.com/track/6Pgkp4qUoTmJIPn7ReaGxL
144,"Hombre (feat. Vesala)",JVG,7176,https://open.spotify.com/track/6h4EXoiVFJehGrK9Xl8Zeo
145,Timanttei,"Mikael Gabriel",7101,https://open.spotify.com/track/4p0cbE0EQ4JSrgViZXxCqx
146,Edustaa,"Lukas Leon",7029,https://open.spotify.com/track/0z8S2BQUnFhG0squ4aNMY7
147,California,"Hot Shade",6913,https://open.spotify.com/track/4hBcYYxffKQJXKEXzRC7ou
148,"Your Love","David Guetta",6908,https://open.spotify.com/track/0tgbSxoFjZ20MjfoKwWevV
149,HUMBLE.,"Kendrick Lamar",6900,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
150,"Barbie Dreams","Nicki Minaj",6871,https://open.spotify.com/track/6Poyf51k7W3NKnsGwAI90B
151,"Pelkääks vai rakastaks","Aleksanteri Hakaniemi",6867,https://open.spotify.com/track/0B0XbY9SXJSqNhuSfUNDfc
152,Tornado,Evelina,6857,https://open.spotify.com/track/3seNictp7GWitSNKlujwnY
153,Honey,Evelina,6815,https://open.spotify.com/track/6oWx00So8wCAopjyZ41F76
154,Happier,"Ed Sheeran",6715,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB
